algorithm,map_id,start_pos,end_pos,path_length,total_cost,execution_time,path_found,nodes_explored
A*,703368,"(84, 81)","(249, 192)",294,357.03744669683465,0.923877477645874,True,37195
Dijkstra,703368,"(84, 81)","(249, 192)",294,357.03744669683465,0.9881794452667236,True,45079
A*,703368,"(264, 216)","(223, 230)",42,46.798989873223334,0.015453815460205078,True,387
Dijkstra,703368,"(264, 216)","(223, 230)",42,46.798989873223334,0.05155777931213379,True,2677
A*,703368,"(68, 257)","(188, 282)",121,130.6336773734547,0.09160304069519043,True,3085
Dijkstra,703368,"(68, 257)","(188, 282)",121,130.6336773734547,0.3794593811035156,True,16413
A*,703368,"(153, 156)","(52, 194)",191,214.56336686238717,0.4530653953552246,True,19217
Dijkstra,703368,"(153, 156)","(52, 194)",191,214.56336686238717,0.857379674911499,True,38544
A*,703368,"(209, 280)","(66, 155)",246,279.8110201749878,1.1301255226135254,True,44872
Dijkstra,703368,"(209, 280)","(66, 155)",246,279.8110201749878,1.0796115398406982,True,49042
A*,703368,"(178, 249)","(207, 240)",56,63.045864522438116,0.03124856948852539,True,1391
Dijkstra,703368,"(178, 249)","(207, 240)",56,63.045864522438116,0.2040715217590332,True,8261
A*,703368,"(124, 267)","(148, 114)",154,162.94112549695421,0.10342788696289062,True,4230
Dijkstra,703368,"(124, 267)","(148, 114)",154,162.94112549695421,0.8522226810455322,True,36765
A*,703368,"(178, 272)","(197, 145)",138,141.87911812117937,0.09727263450622559,True,2965
Dijkstra,703368,"(178, 272)","(197, 145)",138,141.87911812117937,0.7505629062652588,True,33432
A*,703368,"(156, 205)","(123, 171)",35,47.66904755831212,0.0,True,35
Dijkstra,703368,"(156, 205)","(123, 171)",35,47.669047558312116,0.13292789459228516,True,5257
A*,703368,"(219, 249)","(156, 171)",137,153.17650179138906,0.21383166313171387,True,8897
Dijkstra,703368,"(219, 249)","(156, 171)",137,153.17650179138906,0.7499604225158691,True,31672
A*,703368,"(218, 342)","(164, 248)",95,116.36753236814698,0.13515090942382812,True,4692
Dijkstra,703368,"(218, 342)","(164, 248)",95,116.36753236814698,0.38152027130126953,True,15937
A*,703368,"(194, 134)","(248, 373)",240,262.9588490037037,0.2521190643310547,True,9919
Dijkstra,703368,"(194, 134)","(248, 373)",240,262.9588490037037,0.6918258666992188,True,31712
A*,703368,"(194, 156)","(131, 215)",190,224.66238280620254,0.3747572898864746,True,15128
Dijkstra,703368,"(194, 156)","(131, 215)",190,224.66238280620254,0.6734731197357178,True,30579
A*,703368,"(258, 144)","(253, 180)",37,38.115512256309906,0.0,True,276
Dijkstra,703368,"(258, 144)","(253, 180)",37,38.115512256309906,0.05977773666381836,True,1825
A*,703368,"(212, 226)","(178, 191)",128,137.50405555099468,0.16417837142944336,True,6564
Dijkstra,703368,"(212, 226)","(178, 191)",128,137.50405555099468,0.5435364246368408,True,25332
A*,703368,"(193, 237)","(170, 211)",97,105.92180045776341,0.10522270202636719,True,3704
Dijkstra,703368,"(193, 237)","(170, 211)",97,105.92180045776341,0.412945032119751,True,17827
A*,703368,"(205, 303)","(209, 319)",17,17.65685424949238,0.01560831069946289,True,83
Dijkstra,703368,"(205, 303)","(209, 319)",17,17.65685424949238,0.03328418731689453,True,1003
A*,703368,"(182, 257)","(174, 227)",31,37.04704183231809,0.009354829788208008,True,132
Dijkstra,703368,"(182, 257)","(174, 227)",31,37.04704183231809,0.05200982093811035,True,2217
A*,703368,"(52, 168)","(180, 272)",204,215.07457665000697,0.16233325004577637,True,6722
Dijkstra,703368,"(52, 168)","(180, 272)",204,215.07457665000697,0.6360149383544922,True,26170
A*,703368,"(222, 275)","(134, 266)",89,91.72792206135783,0.05264687538146973,True,1085
Dijkstra,703368,"(222, 275)","(134, 266)",89,91.72792206135783,0.3875434398651123,True,15882
A*,703368,"(183, 196)","(218, 338)",143,168.80137076486875,0.12368965148925781,True,4095
Dijkstra,703368,"(183, 196)","(218, 338)",143,168.80137076486875,0.7372491359710693,True,33180
A*,703368,"(171, 219)","(174, 201)",19,19.242640687119284,0.0,True,65
Dijkstra,703368,"(171, 219)","(174, 201)",19,19.242640687119284,0.021993160247802734,True,984
A*,703368,"(220, 248)","(270, 300)",94,123.90744656941672,0.20412373542785645,True,8109
Dijkstra,703368,"(220, 248)","(270, 300)",94,123.90744656941673,0.5116937160491943,True,23430
A*,703368,"(251, 224)","(160, 229)",111,135.43368269316886,0.1580188274383545,True,6001
Dijkstra,703368,"(251, 224)","(160, 229)",111,135.43368269316886,0.39083218574523926,True,17514
A*,703368,"(256, 410)","(207, 210)",201,235.96493300029888,0.2841973304748535,True,11757
Dijkstra,703368,"(256, 410)","(207, 210)",201,235.96493300029888,0.4835684299468994,True,21861
A*,703368,"(194, 283)","(255, 267)",62,67.62741699796948,0.030057668685913086,True,1105
Dijkstra,703368,"(194, 283)","(255, 267)",62,67.62741699796948,0.25213170051574707,True,11995
A*,703368,"(115, 119)","(250, 137)",303,371.6857028050064,1.0352880954742432,True,41987
Dijkstra,703368,"(115, 119)","(250, 137)",303,371.6857028050064,1.0811612606048584,True,49590
A*,703368,"(210, 145)","(50, 269)",266,272.9324410262761,0.17368030548095703,True,7140
Dijkstra,703368,"(210, 145)","(50, 269)",266,272.9324410262761,0.7674016952514648,True,34945
A*,703368,"(137, 283)","(209, 284)",73,72.41421356237309,0.0,True,144
Dijkstra,703368,"(137, 283)","(209, 284)",73,72.41421356237309,0.24402356147766113,True,10848
A*,703368,"(109, 275)","(181, 323)",73,91.88225099390844,0.08315682411193848,True,2630
Dijkstra,703368,"(109, 275)","(181, 323)",73,91.88225099390844,0.28368687629699707,True,13749
A*,703368,"(131, 295)","(269, 181)",164,207.38549040810068,0.4863729476928711,True,18617
Dijkstra,703368,"(131, 295)","(269, 181)",164,207.38549040810068,0.9859859943389893,True,44906
A*,703368,"(124, 234)","(262, 218)",143,173.99871634995122,0.22835564613342285,True,9336
Dijkstra,703368,"(124, 234)","(262, 218)",143,173.99871634995122,0.8719618320465088,True,39780
A*,703368,"(66, 230)","(256, 388)",229,297.56529848727524,0.5312793254852295,True,21466
Dijkstra,703368,"(66, 230)","(256, 388)",229,297.56529848727524,1.0664868354797363,True,47526
A*,703368,"(41, 211)","(247, 343)",228,280.37342209793457,0.4331350326538086,True,16661
Dijkstra,703368,"(41, 211)","(247, 343)",228,280.37342209793457,0.9151067733764648,True,41714
A*,703368,"(132, 79)","(256, 145)",336,388.53307895327225,0.7833542823791504,True,33100
Dijkstra,703368,"(132, 79)","(256, 145)",336,388.53307895327225,1.0670580863952637,True,48555
A*,703368,"(167, 182)","(187, 334)",153,160.31697930470946,0.10184931755065918,True,3746
Dijkstra,703368,"(167, 182)","(187, 334)",153,160.31697930470946,0.6491031646728516,True,29996
A*,703368,"(80, 290)","(144, 319)",74,97.18970357460535,0.10649275779724121,True,3420
Dijkstra,703368,"(80, 290)","(144, 319)",74,97.18970357460535,0.2080392837524414,True,10075
A*,703368,"(175, 208)","(247, 150)",211,225.49255719621488,0.4874899387359619,True,19608
Dijkstra,703368,"(175, 208)","(247, 150)",211,225.49255719621488,1.0337281227111816,True,47898
A*,703368,"(59, 180)","(108, 272)",120,128.17508171339531,0.08688950538635254,True,2930
Dijkstra,703368,"(59, 180)","(108, 272)",120,128.17508171339531,0.1884317398071289,True,8825
A*,703368,"(185, 334)","(159, 238)",97,107.51139099287295,0.07855892181396484,True,2855
Dijkstra,703368,"(185, 334)","(159, 238)",97,107.51139099287295,0.3663647174835205,True,17064
A*,703368,"(269, 136)","(112, 80)",344,413.93545984491806,0.7520284652709961,True,31225
Dijkstra,703368,"(269, 136)","(112, 80)",344,413.935459844918,0.9884474277496338,True,45314
A*,703368,"(112, 310)","(162, 159)",152,171.989016432782,0.17501544952392578,True,6798
Dijkstra,703368,"(112, 310)","(162, 159)",152,171.989016432782,0.7509157657623291,True,33236
A*,703368,"(149, 234)","(266, 350)",118,165.49321767972359,0.02235865592956543,True,731
Dijkstra,703368,"(149, 234)","(266, 350)",118,165.49321767972356,0.9812490940093994,True,39803
A*,703368,"(167, 125)","(124, 190)",66,82.811183182043,0.050490379333496094,True,2133
Dijkstra,703368,"(167, 125)","(124, 190)",66,82.811183182043,0.20159292221069336,True,9271
A*,703368,"(265, 312)","(98, 254)",168,203.73549772875046,0.4885871410369873,True,18099
Dijkstra,703368,"(265, 312)","(98, 254)",168,203.73549772875046,0.7336835861206055,True,31475
A*,703368,"(247, 204)","(111, 249)",161,213.53275916199166,0.29229164123535156,True,11151
Dijkstra,703368,"(247, 204)","(111, 249)",161,213.53275916199166,0.6625633239746094,True,29781
A*,703368,"(168, 167)","(267, 128)",265,307.17773989394493,0.753277063369751,True,30195
Dijkstra,703368,"(168, 167)","(267, 128)",265,307.1777398939448,1.175218105316162,True,49946
A*,703368,"(183, 100)","(152, 228)",129,142.39617598912145,0.10398435592651367,True,3486
Dijkstra,703368,"(183, 100)","(152, 228)",129,142.39617598912145,0.2867405414581299,True,13112
A*,703368,"(217, 155)","(162, 106)",284,301.3296687916392,0.3157811164855957,True,13701
Dijkstra,703368,"(217, 155)","(162, 106)",284,301.3296687916392,0.9230661392211914,True,40853
A*,703368,"(54, 279)","(250, 198)",224,252.01965267235602,0.5478942394256592,True,22587
Dijkstra,703368,"(54, 279)","(250, 198)",224,252.01965267235602,1.0352904796600342,True,45269
A*,703368,"(183, 120)","(267, 274)",232,247.8213299151651,0.2364804744720459,True,9481
Dijkstra,703368,"(183, 120)","(267, 274)",232,247.82132991516505,0.8301024436950684,True,36837
A*,703326,"(91, 162)","(121, 77)",132,397.3851946620431,0.1118166446685791,True,4416
Dijkstra,703326,"(91, 162)","(121, 77)",132,397.38519466204315,0.1118614673614502,True,5800
A*,703326,"(23, 207)","(89, 130)",131,576.6865544417363,0.1387937068939209,True,6220
Dijkstra,703326,"(23, 207)","(89, 130)",131,576.6865544417363,0.12496304512023926,True,6159
A*,703326,"(46, 79)","(98, 83)",76,280.24252644078234,0.0324556827545166,True,1709
Dijkstra,703326,"(46, 79)","(98, 83)",76,280.24252644078246,0.05456995964050293,True,2107
A*,703326,"(39, 125)","(172, 127)",212,742.0164600071436,0.21585512161254883,True,9991
Dijkstra,703326,"(39, 125)","(172, 127)",212,742.0164600071436,0.21326398849487305,True,10538
A*,703326,"(109, 126)","(44, 146)",0,inf,0.022495508193969727,False,818
Dijkstra,703326,"(109, 126)","(44, 146)",0,inf,0.010191679000854492,False,648
A*,703326,"(128, 107)","(83, 49)",93,352.61879669017594,0.12687063217163086,True,4198
Dijkstra,703326,"(128, 107)","(83, 49)",93,352.61879669017594,0.09378862380981445,True,4912
A*,703326,"(142, 96)","(21, 60)",154,533.3637562308342,0.1709730625152588,True,7287
Dijkstra,703326,"(142, 96)","(21, 60)",154,533.3637562308343,0.140669584274292,True,7803
A*,703326,"(89, 209)","(116, 115)",0,inf,0.2674872875213623,False,11754
Dijkstra,703326,"(89, 209)","(116, 115)",0,inf,0.20331192016601562,False,10827
A*,703326,"(69, 152)","(90, 148)",22,33.61306971151316,0.01562643051147461,True,312
Dijkstra,703326,"(69, 152)","(90, 148)",22,33.61306971151316,0.018345355987548828,True,583
A*,703326,"(120, 93)","(38, 200)",163,591.2840800885903,0.2012317180633545,True,9074
Dijkstra,703326,"(120, 93)","(38, 200)",163,591.2840800885903,0.15624713897705078,True,8970
A*,703326,"(88, 209)","(59, 94)",143,617.2613215877809,0.11643123626708984,True,5418
Dijkstra,703326,"(88, 209)","(59, 94)",143,617.261321587781,0.10938405990600586,True,5319
A*,703326,"(21, 119)","(55, 174)",85,338.2342832195029,0.04171156883239746,True,1694
Dijkstra,703326,"(21, 119)","(55, 174)",85,338.2342832195029,0.04550004005432129,True,2027
A*,703326,"(101, 108)","(39, 100)",0,inf,0.017048358917236328,False,753
Dijkstra,703326,"(101, 108)","(39, 100)",0,inf,0.008490324020385742,False,709
A*,703326,"(53, 199)","(55, 224)",26,110.17334217922043,0.0281827449798584,True,746
Dijkstra,703326,"(53, 199)","(55, 224)",26,110.17334217922044,0.02274918556213379,True,986
A*,703326,"(123, 96)","(163, 101)",43,127.44774260535749,0.016690969467163086,True,893
Dijkstra,703326,"(123, 96)","(163, 101)",43,127.44774260535749,0.027903318405151367,True,1373
A*,703326,"(159, 53)","(66, 154)",0,inf,0.0,False,305
Dijkstra,703326,"(159, 53)","(66, 154)",0,inf,0.018850088119506836,False,271
A*,703326,"(122, 104)","(55, 171)",0,inf,0.0198211669921875,False,971
Dijkstra,703326,"(122, 104)","(55, 171)",0,inf,0.016526460647583008,False,673
A*,703326,"(50, 119)","(20, 191)",113,482.78942641549247,0.12625551223754883,True,5246
Dijkstra,703326,"(50, 119)","(20, 191)",113,482.78942641549247,0.1250014305114746,True,6553
A*,703326,"(96, 79)","(62, 168)",135,497.34528279220325,0.18843460083007812,True,8017
Dijkstra,703326,"(96, 79)","(62, 168)",135,497.34528279220325,0.15340542793273926,True,8474
A*,703326,"(83, 230)","(171, 81)",260,931.7870857653726,0.21191859245300293,True,9275
Dijkstra,703326,"(83, 230)","(171, 81)",260,931.7870857653726,0.17188000679016113,True,9292
A*,703326,"(112, 106)","(25, 233)",0,inf,0.03486895561218262,False,918
Dijkstra,703326,"(112, 106)","(25, 233)",0,inf,0.01399850845336914,False,681
A*,703326,"(60, 219)","(28, 119)",126,532.0088985747666,0.13454508781433105,True,5291
Dijkstra,703326,"(60, 219)","(28, 119)",126,532.0088985747666,0.09378767013549805,True,5346
A*,703326,"(39, 108)","(101, 112)",0,inf,0.26358532905578613,False,11744
Dijkstra,703326,"(39, 108)","(101, 112)",0,inf,0.2044229507446289,False,10846
A*,703326,"(97, 119)","(56, 150)",0,inf,0.02248215675354004,False,751
Dijkstra,703326,"(97, 119)","(56, 150)",0,inf,0.020192384719848633,False,664
A*,703326,"(141, 85)","(15, 166)",0,inf,0.25286173820495605,False,11845
Dijkstra,703326,"(141, 85)","(15, 166)",0,inf,0.22312402725219727,False,10915
A*,703326,"(162, 110)","(46, 90)",131,416.14562453827733,0.09971785545349121,True,3965
Dijkstra,703326,"(162, 110)","(46, 90)",131,416.1456245382774,0.06563448905944824,True,4108
A*,703326,"(120, 74)","(23, 187)",192,770.2090999319871,0.23017120361328125,True,10704
Dijkstra,703326,"(120, 74)","(23, 187)",192,770.2090999319871,0.19821643829345703,True,10087
A*,703326,"(44, 140)","(28, 109)",72,306.964871665425,0.060526132583618164,True,3023
Dijkstra,703326,"(44, 140)","(28, 109)",72,306.964871665425,0.08088183403015137,True,3604
A*,703326,"(91, 100)","(79, 222)",168,641.3022675166712,0.2512540817260742,True,10856
Dijkstra,703326,"(91, 100)","(79, 222)",168,641.3022675166712,0.18746280670166016,True,10417
A*,703326,"(64, 173)","(88, 160)",80,327.1854969549033,0.06478476524353027,True,3246
Dijkstra,703326,"(64, 173)","(88, 160)",80,327.1854969549033,0.08080410957336426,True,4108
A*,703326,"(25, 61)","(90, 84)",108,418.48816679609945,0.043998003005981445,True,1558
Dijkstra,703326,"(25, 61)","(90, 84)",108,418.48816679609945,0.025350570678710938,True,1600
A*,703326,"(166, 84)","(110, 108)",0,inf,0.2552495002746582,False,11726
Dijkstra,703326,"(166, 84)","(110, 108)",0,inf,0.21875,False,10961
A*,703326,"(44, 207)","(84, 148)",87,350.49466627258937,0.05896902084350586,True,2853
Dijkstra,703326,"(44, 207)","(84, 148)",87,350.49466627258937,0.08614993095397949,True,3520
A*,703326,"(147, 74)","(156, 95)",41,166.13739346237077,0.012306451797485352,True,542
Dijkstra,703326,"(147, 74)","(156, 95)",41,166.13739346237077,0.002840280532836914,True,655
A*,703326,"(66, 143)","(95, 56)",102,306.48404880400227,0.10454082489013672,True,4113
Dijkstra,703326,"(66, 143)","(95, 56)",102,306.48404880400227,0.10425019264221191,True,5507
A*,703326,"(21, 81)","(98, 86)",99,329.06973026520365,0.03988909721374512,True,1866
Dijkstra,703326,"(21, 81)","(98, 86)",99,329.06973026520365,0.05314779281616211,True,2146
A*,703326,"(172, 71)","(54, 53)",157,511.44967062635016,0.11208462715148926,True,5157
Dijkstra,703326,"(172, 71)","(54, 53)",157,511.44967062635016,0.11597156524658203,True,6017
A*,703326,"(39, 186)","(161, 67)",229,780.8216710245459,0.21226859092712402,True,9566
Dijkstra,703326,"(39, 186)","(161, 67)",229,780.8216710245459,0.20310688018798828,True,9592
A*,703326,"(79, 81)","(98, 80)",20,52.15838642139887,0.019730567932128906,True,324
Dijkstra,703326,"(79, 81)","(98, 80)",20,52.15838642139887,0.0025358200073242188,True,470
A*,703326,"(89, 202)","(35, 152)",105,515.2366102348927,0.09663796424865723,True,3759
Dijkstra,703326,"(89, 202)","(35, 152)",105,515.2366102348927,0.0798940658569336,True,4193
A*,703326,"(168, 50)","(129, 121)",0,inf,0.0,False,307
Dijkstra,703326,"(168, 50)","(129, 121)",0,inf,0.01639270782470703,False,271
A*,703326,"(15, 83)","(119, 75)",0,inf,0.0,False,13
Dijkstra,703326,"(15, 83)","(119, 75)",0,inf,0.0002970695495605469,False,13
A*,703326,"(23, 231)","(34, 133)",131,558.5531336864586,0.06970667839050293,True,3627
Dijkstra,703326,"(23, 231)","(34, 133)",131,558.5531336864586,0.08069539070129395,True,4032
A*,703326,"(52, 138)","(22, 224)",114,460.5191449309159,0.1501014232635498,True,6225
Dijkstra,703326,"(52, 138)","(22, 224)",114,460.5191449309159,0.16575050354003906,True,8063
A*,703326,"(71, 176)","(59, 238)",156,637.1676468565462,0.14971280097961426,True,6926
Dijkstra,703326,"(71, 176)","(59, 238)",156,637.1676468565462,0.1874990463256836,True,9334
